Run_Index,Start_X,Start_Y,Current_X,Current_Y,Next_X,Next_Y
13.0,4.602413450555015,1.2380231824274734,4.602413450555015,1.2380231824274734,4.602413450555015,2.2380231824274732
13.0,4.602413450555015,1.2380231824274734,4.602413450555015,2.2380231824274732,4.602413450555015,3.2380231824274732
13.0,4.602413450555015,1.2380231824274734,4.602413450555015,3.2380231824274732,3.602413450555015,4.238023182427473
13.0,4.602413450555015,1.2380231824274734,3.602413450555015,4.238023182427473,4.602413450555015,5.238023182427473
13.0,4.602413450555015,1.2380231824274734,4.602413450555015,5.238023182427473,5.602413450555015,5.238023182427473
13.0,4.602413450555015,1.2380231824274734,5.602413450555015,5.238023182427473,6.602413450555015,4.238023182427473
13.0,4.602413450555015,1.2380231824274734,6.602413450555015,4.238023182427473,7.602413450555015,4.238023182427473
15.0,2.153863518491439,1.6008630352140696,2.153863518491439,1.6008630352140696,3.153863518491439,2.6008630352140694
15.0,2.153863518491439,1.6008630352140696,3.153863518491439,2.6008630352140694,4.153863518491439,3.6008630352140694
15.0,2.153863518491439,1.6008630352140696,4.153863518491439,3.6008630352140694,5.153863518491439,4.600863035214069
15.0,2.153863518491439,1.6008630352140696,5.153863518491439,4.600863035214069,5.153863518491439,5.600863035214069
15.0,2.153863518491439,1.6008630352140696,5.153863518491439,5.600863035214069,6.153863518491439,5.600863035214069
15.0,2.153863518491439,1.6008630352140696,6.153863518491439,5.600863035214069,6.153863518491439,6.600863035214069
16.0,7.044353564784705,8.91871065691846,7.044353564784705,8.91871065691846,8.044353564784705,7.91871065691846
16.0,7.044353564784705,8.91871065691846,8.044353564784705,7.91871065691846,8.044353564784705,6.91871065691846
16.0,7.044353564784705,8.91871065691846,8.044353564784705,6.91871065691846,9.044353564784705,5.91871065691846
17.0,0.2822694991654584,0.05566136064390159,0.2822694991654584,0.05566136064390159,0.2822694991654584,1.0556613606439016
17.0,0.2822694991654584,0.05566136064390159,0.2822694991654584,1.0556613606439016,0.2822694991654584,2.0556613606439016
17.0,0.2822694991654584,0.05566136064390159,0.2822694991654584,2.0556613606439016,0.2822694991654584,3.0556613606439016
17.0,0.2822694991654584,0.05566136064390159,0.2822694991654584,3.0556613606439016,0.2822694991654584,4.055661360643901
17.0,0.2822694991654584,0.05566136064390159,0.2822694991654584,4.055661360643901,1.2822694991654584,5.055661360643901
17.0,0.2822694991654584,0.05566136064390159,1.2822694991654584,5.055661360643901,1.2822694991654584,6.055661360643901
18.0,7.3127214542181935,7.108202769559418,7.3127214542181935,7.108202769559418,7.3127214542181935,6.108202769559418
18.0,7.3127214542181935,7.108202769559418,7.3127214542181935,6.108202769559418,8.312721454218194,5.108202769559418
18.0,7.3127214542181935,7.108202769559418,8.312721454218194,5.108202769559418,8.312721454218194,4.108202769559418
19.0,1.8591025906724223,2.361907933812698,1.8591025906724223,2.361907933812698,0.8591025906724223,3.361907933812698
19.0,1.8591025906724223,2.361907933812698,0.8591025906724223,3.361907933812698,1.8591025906724223,4.361907933812698
19.0,1.8591025906724223,2.361907933812698,1.8591025906724223,4.361907933812698,1.8591025906724223,5.361907933812698
19.0,1.8591025906724223,2.361907933812698,1.8591025906724223,5.361907933812698,2.859102590672422,6.361907933812698
19.0,1.8591025906724223,2.361907933812698,2.859102590672422,6.361907933812698,2.859102590672422,7.361907933812698
19.0,1.8591025906724223,2.361907933812698,2.859102590672422,7.361907933812698,3.859102590672422,8.361907933812699
20.0,9.750108469693856,8.442039155794555,9.750108469693856,8.442039155794555,8.750108469693856,8.442039155794555
20.0,9.750108469693856,8.442039155794555,8.750108469693856,8.442039155794555,7.750108469693856,8.442039155794555
20.0,9.750108469693856,8.442039155794555,7.750108469693856,8.442039155794555,6.750108469693856,8.442039155794555
20.0,9.750108469693856,8.442039155794555,6.750108469693856,8.442039155794555,5.750108469693856,8.442039155794555
20.0,9.750108469693856,8.442039155794555,5.750108469693856,8.442039155794555,4.750108469693856,8.442039155794555
20.0,9.750108469693856,8.442039155794555,4.750108469693856,8.442039155794555,3.7501084696938563,9.442039155794555
21.0,9.025703336964,6.4555890854965305,9.025703336964,6.4555890854965305,8.025703336964,5.4555890854965305
21.0,9.025703336964,6.4555890854965305,8.025703336964,5.4555890854965305,7.025703336964,4.4555890854965305
21.0,9.025703336964,6.4555890854965305,7.025703336964,4.4555890854965305,6.025703336964,3.4555890854965305
21.0,9.025703336964,6.4555890854965305,6.025703336964,3.4555890854965305,5.025703336964,2.4555890854965305
21.0,9.025703336964,6.4555890854965305,5.025703336964,2.4555890854965305,4.025703336964,1.4555890854965305
21.0,9.025703336964,6.4555890854965305,4.025703336964,1.4555890854965305,3.025703336964,1.4555890854965305
21.0,9.025703336964,6.4555890854965305,3.025703336964,1.4555890854965305,2.025703336964,0.45558908549653054
22.0,0.7654918753452478,2.74538870640321,0.7654918753452478,2.74538870640321,0.7654918753452478,3.74538870640321
22.0,0.7654918753452478,2.74538870640321,0.7654918753452478,3.74538870640321,0.7654918753452478,4.74538870640321
22.0,0.7654918753452478,2.74538870640321,0.7654918753452478,4.74538870640321,0.7654918753452478,5.74538870640321
22.0,0.7654918753452478,2.74538870640321,0.7654918753452478,5.74538870640321,1.7654918753452478,6.74538870640321
22.0,0.7654918753452478,2.74538870640321,1.7654918753452478,6.74538870640321,2.7654918753452478,7.74538870640321
22.0,0.7654918753452478,2.74538870640321,2.7654918753452478,7.74538870640321,2.7654918753452478,8.74538870640321
23.0,2.5959987304011243,9.427870323145063,2.5959987304011243,9.427870323145063,3.5959987304011243,9.427870323145063
23.0,2.5959987304011243,9.427870323145063,3.5959987304011243,9.427870323145063,4.595998730401124,8.427870323145063
23.0,2.5959987304011243,9.427870323145063,4.595998730401124,8.427870323145063,5.595998730401124,7.427870323145063
23.0,2.5959987304011243,9.427870323145063,5.595998730401124,7.427870323145063,6.595998730401124,7.427870323145063
23.0,2.5959987304011243,9.427870323145063,6.595998730401124,7.427870323145063,7.595998730401124,8.427870323145063
24.0,8.049695596532535,3.5317833427136582,8.049695596532535,3.5317833427136582,7.049695596532535,3.5317833427136582
24.0,8.049695596532535,3.5317833427136582,7.049695596532535,3.5317833427136582,6.049695596532535,3.5317833427136582
25.0,1.9966450683934667,0.6814472009912653,1.9966450683934667,0.6814472009912653,1.9966450683934667,1.6814472009912653
26.0,3.034203842091434,7.121949819025898,3.034203842091434,7.121949819025898,3.034203842091434,6.121949819025898
26.0,3.034203842091434,7.121949819025898,3.034203842091434,6.121949819025898,3.034203842091434,5.121949819025898
26.0,3.034203842091434,7.121949819025898,3.034203842091434,5.121949819025898,3.034203842091434,4.121949819025898
26.0,3.034203842091434,7.121949819025898,3.034203842091434,4.121949819025898,2.034203842091434,3.1219498190258976
28.0,6.020636980975086,8.95862948442965,6.020636980975086,8.95862948442965,5.020636980975086,7.95862948442965
28.0,6.020636980975086,8.95862948442965,5.020636980975086,7.95862948442965,4.020636980975086,6.95862948442965
28.0,6.020636980975086,8.95862948442965,4.020636980975086,6.95862948442965,3.0206369809750857,5.95862948442965
28.0,6.020636980975086,8.95862948442965,3.0206369809750857,5.95862948442965,2.0206369809750857,4.95862948442965
29.0,4.618666097478227,8.564171710678501,4.618666097478227,8.564171710678501,3.6186660974782274,9.564171710678501
29.0,4.618666097478227,8.564171710678501,3.6186660974782274,9.564171710678501,2.6186660974782274,9.564171710678501
29.0,4.618666097478227,8.564171710678501,2.6186660974782274,9.564171710678501,1.6186660974782274,8.564171710678501
30.0,9.644536656182325,4.4036389360966925,9.644536656182325,4.4036389360966925,8.644536656182325,4.4036389360966925
30.0,9.644536656182325,4.4036389360966925,8.644536656182325,4.4036389360966925,7.644536656182325,4.4036389360966925
32.0,3.177018862244585,3.648343464692246,3.177018862244585,3.648343464692246,3.177018862244585,4.648343464692246
32.0,3.177018862244585,3.648343464692246,3.177018862244585,4.648343464692246,3.177018862244585,5.648343464692246
32.0,3.177018862244585,3.648343464692246,3.177018862244585,5.648343464692246,3.177018862244585,6.648343464692246
32.0,3.177018862244585,3.648343464692246,3.177018862244585,6.648343464692246,3.177018862244585,7.648343464692246
33.0,8.922703781927911,6.354020583264047,8.922703781927911,6.354020583264047,7.922703781927911,6.354020583264047
33.0,8.922703781927911,6.354020583264047,7.922703781927911,6.354020583264047,6.922703781927911,6.354020583264047
33.0,8.922703781927911,6.354020583264047,6.922703781927911,6.354020583264047,5.922703781927911,6.354020583264047
33.0,8.922703781927911,6.354020583264047,5.922703781927911,6.354020583264047,4.922703781927911,6.354020583264047
33.0,8.922703781927911,6.354020583264047,4.922703781927911,6.354020583264047,3.922703781927911,6.354020583264047
33.0,8.922703781927911,6.354020583264047,3.922703781927911,6.354020583264047,2.922703781927911,5.354020583264047
33.0,8.922703781927911,6.354020583264047,2.922703781927911,5.354020583264047,1.9227037819279111,5.354020583264047
34.0,5.981222112919467,8.517538103019966,5.981222112919467,8.517538103019966,5.981222112919467,7.517538103019966
34.0,5.981222112919467,8.517538103019966,5.981222112919467,7.517538103019966,5.981222112919467,6.517538103019966
34.0,5.981222112919467,8.517538103019966,5.981222112919467,6.517538103019966,6.981222112919467,5.517538103019966
34.0,5.981222112919467,8.517538103019966,6.981222112919467,5.517538103019966,6.981222112919467,4.517538103019966
34.0,5.981222112919467,8.517538103019966,6.981222112919467,4.517538103019966,6.981222112919467,3.517538103019966
34.0,5.981222112919467,8.517538103019966,6.981222112919467,3.517538103019966,7.981222112919467,2.517538103019966
35.0,1.6042254073148143,9.998958394227927,1.6042254073148143,9.998958394227927,1.6042254073148143,8.998958394227927
35.0,1.6042254073148143,9.998958394227927,1.6042254073148143,8.998958394227927,2.6042254073148143,7.998958394227927
35.0,1.6042254073148143,9.998958394227927,2.6042254073148143,7.998958394227927,3.6042254073148143,6.998958394227927
35.0,1.6042254073148143,9.998958394227927,3.6042254073148143,6.998958394227927,3.6042254073148143,5.998958394227927
35.0,1.6042254073148143,9.998958394227927,3.6042254073148143,5.998958394227927,4.604225407314814,4.998958394227927
36.0,7.007529673917327,0.18402402772399684,7.007529673917327,0.18402402772399684,6.007529673917327,1.1840240277239968
36.0,7.007529673917327,0.18402402772399684,6.007529673917327,1.1840240277239968,5.007529673917327,1.1840240277239968
36.0,7.007529673917327,0.18402402772399684,5.007529673917327,1.1840240277239968,4.007529673917327,1.1840240277239968
36.0,7.007529673917327,0.18402402772399684,4.007529673917327,1.1840240277239968,3.007529673917327,2.184024027723997
36.0,7.007529673917327,0.18402402772399684,3.007529673917327,2.184024027723997,4.007529673917327,3.184024027723997
36.0,7.007529673917327,0.18402402772399684,4.007529673917327,3.184024027723997,4.007529673917327,4.184024027723996
36.0,7.007529673917327,0.18402402772399684,4.007529673917327,4.184024027723996,3.007529673917327,5.184024027723996
36.0,7.007529673917327,0.18402402772399684,3.007529673917327,5.184024027723996,2.007529673917327,6.184024027723996
36.0,7.007529673917327,0.18402402772399684,2.007529673917327,6.184024027723996,2.007529673917327,7.184024027723996
36.0,7.007529673917327,0.18402402772399684,2.007529673917327,7.184024027723996,3.007529673917327,8.184024027723996
36.0,7.007529673917327,0.18402402772399684,3.007529673917327,8.184024027723996,4.007529673917327,8.184024027723996
36.0,7.007529673917327,0.18402402772399684,4.007529673917327,8.184024027723996,5.007529673917327,8.184024027723996
36.0,7.007529673917327,0.18402402772399684,5.007529673917327,8.184024027723996,6.007529673917327,9.184024027723996
36.0,7.007529673917327,0.18402402772399684,6.007529673917327,9.184024027723996,7.007529673917327,9.184024027723996
37.0,2.728760321705823,0.8717652184675939,2.728760321705823,0.8717652184675939,3.728760321705823,1.871765218467594
38.0,2.491583986497583,5.339222978427824,2.491583986497583,5.339222978427824,3.491583986497583,4.339222978427824
38.0,2.491583986497583,5.339222978427824,3.491583986497583,4.339222978427824,3.491583986497583,3.3392229784278236
38.0,2.491583986497583,5.339222978427824,3.491583986497583,3.3392229784278236,4.491583986497583,2.3392229784278236
38.0,2.491583986497583,5.339222978427824,4.491583986497583,2.3392229784278236,4.491583986497583,1.3392229784278236
39.0,4.857941319336671,5.030971844164947,4.857941319336671,5.030971844164947,5.857941319336671,6.030971844164947
39.0,4.857941319336671,5.030971844164947,5.857941319336671,6.030971844164947,6.857941319336671,6.030971844164947
39.0,4.857941319336671,5.030971844164947,6.857941319336671,6.030971844164947,7.857941319336671,7.030971844164947
40.0,0.4769283413994463,4.859110352651344,0.4769283413994463,4.859110352651344,1.4769283413994463,5.859110352651344
40.0,0.4769283413994463,4.859110352651344,1.4769283413994463,5.859110352651344,2.4769283413994465,6.859110352651344
40.0,0.4769283413994463,4.859110352651344,2.4769283413994465,6.859110352651344,1.4769283413994465,7.859110352651344
41.0,7.861351657075827,4.537063688033943,7.861351657075827,4.537063688033943,6.861351657075827,4.537063688033943
41.0,7.861351657075827,4.537063688033943,6.861351657075827,4.537063688033943,5.861351657075827,4.537063688033943
41.0,7.861351657075827,4.537063688033943,5.861351657075827,4.537063688033943,4.861351657075827,5.537063688033943
41.0,7.861351657075827,4.537063688033943,4.861351657075827,5.537063688033943,3.8613516570758266,5.537063688033943
41.0,7.861351657075827,4.537063688033943,3.8613516570758266,5.537063688033943,2.8613516570758266,5.537063688033943
41.0,7.861351657075827,4.537063688033943,2.8613516570758266,5.537063688033943,1.8613516570758266,5.537063688033943
41.0,7.861351657075827,4.537063688033943,1.8613516570758266,5.537063688033943,0.8613516570758266,5.537063688033943
42.0,5.916380966444493,9.730301871564075,5.916380966444493,9.730301871564075,5.916380966444493,8.730301871564075
42.0,5.916380966444493,9.730301871564075,5.916380966444493,8.730301871564075,5.916380966444493,7.730301871564075
42.0,5.916380966444493,9.730301871564075,5.916380966444493,7.730301871564075,6.916380966444493,6.730301871564075
43.0,6.494801976341028,0.8807409157795099,6.494801976341028,0.8807409157795099,6.494801976341028,1.8807409157795099
43.0,6.494801976341028,0.8807409157795099,6.494801976341028,1.8807409157795099,6.494801976341028,2.88074091577951
43.0,6.494801976341028,0.8807409157795099,6.494801976341028,2.88074091577951,6.494801976341028,3.88074091577951
43.0,6.494801976341028,0.8807409157795099,6.494801976341028,3.88074091577951,6.494801976341028,4.88074091577951
43.0,6.494801976341028,0.8807409157795099,6.494801976341028,4.88074091577951,7.494801976341028,5.88074091577951
43.0,6.494801976341028,0.8807409157795099,7.494801976341028,5.88074091577951,8.494801976341028,6.88074091577951
44.0,0.7439468887630263,2.8175815852355415,0.7439468887630263,2.8175815852355415,0.7439468887630263,3.8175815852355415
44.0,0.7439468887630263,2.8175815852355415,0.7439468887630263,3.8175815852355415,1.7439468887630263,4.8175815852355415
44.0,0.7439468887630263,2.8175815852355415,1.7439468887630263,4.8175815852355415,2.743946888763026,5.8175815852355415
44.0,0.7439468887630263,2.8175815852355415,2.743946888763026,5.8175815852355415,3.743946888763026,6.8175815852355415
44.0,0.7439468887630263,2.8175815852355415,3.743946888763026,6.8175815852355415,4.743946888763026,7.8175815852355415
44.0,0.7439468887630263,2.8175815852355415,4.743946888763026,7.8175815852355415,5.743946888763026,7.8175815852355415
45.0,3.7779560724298475,1.8146450157064553,3.7779560724298475,1.8146450157064553,4.7779560724298475,1.8146450157064553
45.0,3.7779560724298475,1.8146450157064553,4.7779560724298475,1.8146450157064553,5.7779560724298475,0.8146450157064553
45.0,3.7779560724298475,1.8146450157064553,5.7779560724298475,0.8146450157064553,6.7779560724298475,0.8146450157064553
45.0,3.7779560724298475,1.8146450157064553,6.7779560724298475,0.8146450157064553,7.7779560724298475,0.8146450157064553
45.0,3.7779560724298475,1.8146450157064553,7.7779560724298475,0.8146450157064553,8.777956072429848,0.8146450157064553
46.0,0.7499793434486568,1.0381376147868826,0.7499793434486568,1.0381376147868826,0.7499793434486568,2.0381376147868826
47.0,8.566720257040583,0.22730088016981065,8.566720257040583,0.22730088016981065,8.566720257040583,1.2273008801698106
47.0,8.566720257040583,0.22730088016981065,8.566720257040583,1.2273008801698106,7.566720257040583,2.2273008801698104
47.0,8.566720257040583,0.22730088016981065,7.566720257040583,2.2273008801698104,7.566720257040583,3.2273008801698104
47.0,8.566720257040583,0.22730088016981065,7.566720257040583,3.2273008801698104,8.566720257040583,4.22730088016981
48.0,1.3101890056269039,6.033659200862903,1.3101890056269039,6.033659200862903,2.3101890056269037,5.033659200862903
48.0,1.3101890056269039,6.033659200862903,2.3101890056269037,5.033659200862903,2.3101890056269037,4.033659200862903
48.0,1.3101890056269039,6.033659200862903,2.3101890056269037,4.033659200862903,1.3101890056269037,3.0336592008629033
48.0,1.3101890056269039,6.033659200862903,1.3101890056269037,3.0336592008629033,1.3101890056269037,2.0336592008629033
49.0,7.149063184398554,4.34783365693219,7.149063184398554,4.34783365693219,7.149063184398554,5.34783365693219
49.0,7.149063184398554,4.34783365693219,7.149063184398554,5.34783365693219,6.149063184398554,6.34783365693219
49.0,7.149063184398554,4.34783365693219,6.149063184398554,6.34783365693219,5.149063184398554,7.34783365693219
50.0,4.3911612622534495,2.5181865418458296,4.3911612622534495,2.5181865418458296,5.3911612622534495,3.5181865418458296
50.0,4.3911612622534495,2.5181865418458296,5.3911612622534495,3.5181865418458296,6.3911612622534495,4.51818654184583
50.0,4.3911612622534495,2.5181865418458296,6.3911612622534495,4.51818654184583,7.3911612622534495,5.51818654184583
50.0,4.3911612622534495,2.5181865418458296,7.3911612622534495,5.51818654184583,8.39116126225345,6.51818654184583
50.0,4.3911612622534495,2.5181865418458296,8.39116126225345,6.51818654184583,9.39116126225345,7.51818654184583
51.0,2.132885762595822,1.3466600346756497,2.132885762595822,1.3466600346756497,3.132885762595822,1.3466600346756497
51.0,2.132885762595822,1.3466600346756497,3.132885762595822,1.3466600346756497,4.132885762595822,1.3466600346756497
51.0,2.132885762595822,1.3466600346756497,4.132885762595822,1.3466600346756497,4.132885762595822,2.34666003467565
51.0,2.132885762595822,1.3466600346756497,4.132885762595822,2.34666003467565,5.132885762595822,3.34666003467565
51.0,2.132885762595822,1.3466600346756497,5.132885762595822,3.34666003467565,6.132885762595822,2.34666003467565
52.0,2.978161815393946,3.6292970580906236,2.978161815393946,3.6292970580906236,3.978161815393946,3.6292970580906236
52.0,2.978161815393946,3.6292970580906236,3.978161815393946,3.6292970580906236,4.978161815393946,3.6292970580906236
52.0,2.978161815393946,3.6292970580906236,4.978161815393946,3.6292970580906236,5.978161815393946,3.6292970580906236
52.0,2.978161815393946,3.6292970580906236,5.978161815393946,3.6292970580906236,6.978161815393946,3.6292970580906236
53.0,5.555190867030601,9.757379180673269,5.555190867030601,9.757379180673269,6.555190867030601,8.757379180673269
53.0,5.555190867030601,9.757379180673269,6.555190867030601,8.757379180673269,7.555190867030601,7.757379180673269
53.0,5.555190867030601,9.757379180673269,7.555190867030601,7.757379180673269,8.5551908670306,7.757379180673269
53.0,5.555190867030601,9.757379180673269,8.5551908670306,7.757379180673269,9.5551908670306,8.757379180673269
53.0,5.555190867030601,9.757379180673269,9.5551908670306,8.757379180673269,8.5551908670306,9.757379180673269
55.0,7.774115425111969,7.185643787329408,7.774115425111969,7.185643787329408,6.774115425111969,6.185643787329408
55.0,7.774115425111969,7.185643787329408,6.774115425111969,6.185643787329408,5.774115425111969,5.185643787329408
55.0,7.774115425111969,7.185643787329408,5.774115425111969,5.185643787329408,4.774115425111969,4.185643787329408
55.0,7.774115425111969,7.185643787329408,4.774115425111969,4.185643787329408,4.774115425111969,5.185643787329408
55.0,7.774115425111969,7.185643787329408,4.774115425111969,5.185643787329408,3.774115425111969,6.185643787329408
55.0,7.774115425111969,7.185643787329408,3.774115425111969,6.185643787329408,2.774115425111969,6.185643787329408
55.0,7.774115425111969,7.185643787329408,2.774115425111969,6.185643787329408,1.7741154251119688,5.185643787329408
55.0,7.774115425111969,7.185643787329408,1.7741154251119688,5.185643787329408,1.7741154251119688,4.185643787329408
56.0,7.679881053583669,1.1041860121378078,7.679881053583669,1.1041860121378078,7.679881053583669,2.1041860121378075
56.0,7.679881053583669,1.1041860121378078,7.679881053583669,2.1041860121378075,8.679881053583669,3.1041860121378075
56.0,7.679881053583669,1.1041860121378078,8.679881053583669,3.1041860121378075,8.679881053583669,4.1041860121378075
56.0,7.679881053583669,1.1041860121378078,8.679881053583669,4.1041860121378075,9.679881053583669,5.1041860121378075
56.0,7.679881053583669,1.1041860121378078,9.679881053583669,5.1041860121378075,9.679881053583669,6.1041860121378075
56.0,7.679881053583669,1.1041860121378078,9.679881053583669,6.1041860121378075,9.679881053583669,7.1041860121378075
56.0,7.679881053583669,1.1041860121378078,9.679881053583669,7.1041860121378075,9.679881053583669,8.104186012137808
56.0,7.679881053583669,1.1041860121378078,9.679881053583669,8.104186012137808,9.679881053583669,9.104186012137808
57.0,9.085123181217343,3.486090257257569,9.085123181217343,3.486090257257569,8.085123181217343,4.486090257257569
57.0,9.085123181217343,3.486090257257569,8.085123181217343,4.486090257257569,7.085123181217343,5.486090257257569
57.0,9.085123181217343,3.486090257257569,7.085123181217343,5.486090257257569,6.085123181217343,5.486090257257569
57.0,9.085123181217343,3.486090257257569,6.085123181217343,5.486090257257569,5.085123181217343,5.486090257257569
57.0,9.085123181217343,3.486090257257569,5.085123181217343,5.486090257257569,4.085123181217343,6.486090257257569
57.0,9.085123181217343,3.486090257257569,4.085123181217343,6.486090257257569,3.0851231812173427,7.486090257257569
57.0,9.085123181217343,3.486090257257569,3.0851231812173427,7.486090257257569,3.0851231812173427,8.486090257257569
58.0,0.06229453255961803,0.9858751183851666,0.06229453255961803,0.9858751183851666,1.062294532559618,1.9858751183851666
